SRR22868181_1.fastq.gz	1769009669
SRR22868181_2.fastq.gz	1771060830
SRR22868182_1.fastq.gz	1945565326
SRR22868182_2.fastq.gz	1947196417
SRR22868183_1.fastq.gz	3610026801
SRR22868183_2.fastq.gz	3613997821
SRR22868184_1.fastq.gz	2212826592
SRR22868184_2.fastq.gz	2214282230
SRR22868185_1.fastq.gz	3959347575
SRR22868185_2.fastq.gz	3966151319
SRR22868186_1.fastq.gz	2038911311
SRR22868186_2.fastq.gz	2041062004
SRR22868187_1.fastq.gz	4678204812
SRR22868187_2.fastq.gz	4683691188
SRR22868188_1.fastq.gz	1945941854
SRR22868188_2.fastq.gz	1948042643
SRR22868189_1.fastq.gz	4837896391
SRR22868189_2.fastq.gz	4840875592
SRR22868190_1.fastq.gz	3223111296
SRR22868190_2.fastq.gz	3223437754
SRR22868191_1.fastq.gz	1591878688
SRR22868191_2.fastq.gz	1591383388
SRR22868192_1.fastq.gz	3241057236
SRR22868192_2.fastq.gz	3241635018
SRR22868193_1.fastq.gz	1740869622
SRR22868193_2.fastq.gz	1742714097
SRR22868194_1.fastq.gz	3660651707
SRR22868194_2.fastq.gz	3665487989
SRR22868195_1.fastq.gz	3757017285
SRR22868195_2.fastq.gz	3761840869
SRR22868196_1.fastq.gz	2276696132
SRR22868196_2.fastq.gz	2278923149
SRR22868197_1.fastq.gz	4085062380
SRR22868197_2.fastq.gz	4092223012
SRR22868198_1.fastq.gz	4303167920
SRR22868198_2.fastq.gz	4305206420
SRR22868199_1.fastq.gz	2483264765
SRR22868199_2.fastq.gz	2484875019
SRR22868200_1.fastq.gz	2354088047
SRR22868200_2.fastq.gz	2355188183
SRR22868201_1.fastq.gz	1691044865
SRR22868201_2.fastq.gz	1693335668
SRR22868202_1.fastq.gz	3186824817
SRR22868202_2.fastq.gz	3190203921
SRR22868203_1.fastq.gz	1934310017
SRR22868203_2.fastq.gz	1935976429
SRR22868204_1.fastq.gz	4128839373
SRR22868204_2.fastq.gz	4131186189
SRR22868205_1.fastq.gz	2274548609
SRR22868205_2.fastq.gz	2276034925
SRR22868206_1.fastq.gz	4071663691
SRR22868206_2.fastq.gz	4077165527
SRR22868207_1.fastq.gz	2036224209
SRR22868207_2.fastq.gz	2037834223
SRR22868208_1.fastq.gz	1954548996
SRR22868208_2.fastq.gz	1956178368
SRR22868209_1.fastq.gz	3622811084
SRR22868209_2.fastq.gz	3625586543
SRR22868210_1.fastq.gz	4374709815
SRR22868210_2.fastq.gz	4381361011
SRR22868211_1.fastq.gz	1972720879
SRR22868211_2.fastq.gz	1974289301
SRR22868212_1.fastq.gz	3334007605
SRR22868212_2.fastq.gz	3337175806
SRR22868213_1.fastq.gz	4236457710
SRR22868213_2.fastq.gz	4237608069
SRR22868214_1.fastq.gz	3584906255
SRR22868214_2.fastq.gz	3588611814
SRR22868215_1.fastq.gz	2930950762
SRR22868215_2.fastq.gz	2931445669
SRR22868216_1.fastq.gz	3583193736
SRR22868216_2.fastq.gz	3584781710
SRR22868217_1.fastq.gz	3243703677
SRR22868217_2.fastq.gz	3247200876
SRR22868218_1.fastq.gz	3266709633
SRR22868218_2.fastq.gz	3268295303
SRR22868219_1.fastq.gz	1810120748
SRR22868219_2.fastq.gz	1811600212
SRR22868220_1.fastq.gz	1641236149
SRR22868220_2.fastq.gz	1642645317
SRR22868221_1.fastq.gz	3316088444
SRR22868221_2.fastq.gz	3318036965
SRR22868222_1.fastq.gz	2619326837
SRR22868222_2.fastq.gz	2621504370
SRR22868223_1.fastq.gz	3596285753
SRR22868223_2.fastq.gz	3599195824
SRR22868224_1.fastq.gz	3375432491
SRR22868224_2.fastq.gz	3380214227
SRR22868225_1.fastq.gz	1679714839
SRR22868225_2.fastq.gz	1679784754
SRR22868226_1.fastq.gz	3227613847
SRR22868226_2.fastq.gz	3233624880
SRR22868227_1.fastq.gz	1622501906
SRR22868227_2.fastq.gz	1623599941
SRR22868228_1.fastq.gz	2034737770
SRR22868228_2.fastq.gz	2036050761
SRR22868229_1.fastq.gz	1832800572
SRR22868229_2.fastq.gz	1835263366
SRR22868230_1.fastq.gz	3303116624
SRR22868230_2.fastq.gz	3304486647
SRR22868231_1.fastq.gz	1792068355
SRR22868231_2.fastq.gz	1792964084
SRR22868232_1.fastq.gz	6699771830
SRR22868232_2.fastq.gz	6703390447
SRR22868233_1.fastq.gz	3332399294
SRR22868233_2.fastq.gz	3334073074
SRR22868234_1.fastq.gz	1613608985
SRR22868234_2.fastq.gz	1614315764
SRR22868235_1.fastq.gz	6392049608
SRR22868235_2.fastq.gz	6396179038
SRR22868236_1.fastq.gz	3882717577
SRR22868236_2.fastq.gz	3883333391
SRR22868237_1.fastq.gz	1831343760
SRR22868237_2.fastq.gz	1832708448
SRR22868238_1.fastq.gz	3231139753
SRR22868238_2.fastq.gz	3234200671
SRR22868239_1.fastq.gz	3560962540
SRR22868239_2.fastq.gz	3562465447
SRR22868240_1.fastq.gz	2111834456
SRR22868240_2.fastq.gz	2113778854
SRR22868241_1.fastq.gz	3219073884
SRR22868241_2.fastq.gz	3221493753
SRR22868242_1.fastq.gz	1740978612
SRR22868242_2.fastq.gz	1742365963
SRR22868243_1.fastq.gz	3595222294
SRR22868243_2.fastq.gz	3599355144
SRR22868244_1.fastq.gz	3963175475
SRR22868244_2.fastq.gz	3968779226
SRR22868245_1.fastq.gz	2085626974
SRR22868245_2.fastq.gz	2087832788
SRR22868246_1.fastq.gz	3617893983
SRR22868246_2.fastq.gz	3621556922
SRR22868247_1.fastq.gz	3841700610
SRR22868247_2.fastq.gz	3845232339
SRR22868248_1.fastq.gz	1744178071
SRR22868248_2.fastq.gz	1746590175
SRR22868249_1.fastq.gz	2056100615
SRR22868249_2.fastq.gz	2057863496
SRR22868250_1.fastq.gz	3205131886
SRR22868250_2.fastq.gz	3209900388
SRR22868251_1.fastq.gz	3353773716
SRR22868251_2.fastq.gz	3357553329
SRR22868252_1.fastq.gz	3679600689
SRR22868252_2.fastq.gz	3681043857
SRR22868253_1.fastq.gz	5752574130
SRR22868253_2.fastq.gz	5758839453
SRR22868254_1.fastq.gz	1900800652
SRR22868254_2.fastq.gz	1901407677
SRR22868255_1.fastq.gz	1598394287
SRR22868255_2.fastq.gz	1600078883
SRR22868256_1.fastq.gz	1749800063
SRR22868256_2.fastq.gz	1752612669
SRR22868257_1.fastq.gz	9098585648
SRR22868257_2.fastq.gz	9099884994
SRR22868258_1.fastq.gz	1633385292
SRR22868258_2.fastq.gz	1633188602
SRR22868259_1.fastq.gz	3711011986
SRR22868259_2.fastq.gz	3713230232
SRR22868260_1.fastq.gz	1657340824
SRR22868260_2.fastq.gz	1656785983
SRR22868261_1.fastq.gz	5779221915
SRR22868261_2.fastq.gz	5777606547
SRR22868262_1.fastq.gz	3745446655
SRR22868262_2.fastq.gz	3749179134
SRR22868263_1.fastq.gz	6408121084
SRR22868263_2.fastq.gz	6410589842
SRR22868264_1.fastq.gz	1819831723
SRR22868264_2.fastq.gz	1821365759
SRR22868265_1.fastq.gz	5374288048
SRR22868265_2.fastq.gz	5374326189
